signal_date,ticker,market,industry,grade,score,vol_ratio,day_chg_pct,gap_pct,close_strength,rsi,close_price,flags,t5_return_pct,t10_return_pct
2026-03-02,6761,TPEx,電子零組件業,SURGE_BETA,47,1.78,3.47,-1.89,0.81,54.9,158.7936553955078,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.78x|CLOSE_STRONG:0.81|IND_HOT:84|POCKET_PIVOT|RS:+4.4%|RSI_WEAK:54.9|BB_WIDE:0.177,-4.88,1.52
2026-03-02,8027,TPEx,電機機械,SURGE_GAMMA,34,1.54,6.66,-1.46,0.85,31.7,102.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.54x|CLOSE_STRONG:0.85|IND_HOT:97|RS:+7.6%|RSI_WEAK:31.7|BB_WIDE:0.348,-12.29,6.83
2026-03-02,8048,TPEx,通信網路業,SURGE_ALPHA,62,9.16,6.95,-1.62,0.76,89.2,66.19999694824219,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:9.16x|CLOSE_HEALTHY:0.76|IND_HOT:84|POCKET_PIVOT|RS:+7.8%|BREAKOUT_20D:66.20>61.90|RSI_HOT:89.2|BB_SQUEEZE_BREAK:BB:0.090→0.228,-10.42,-8.01
2026-03-03,1309,TSE,塑膠工業,SURGE_BETA,51,5.0,8.1,0.81,0.85,50.0,13.350000381469727,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:5.00x|CLOSE_STRONG:0.85|IND_HOT:92|POCKET_PIVOT|GAP_PARTIAL:0.8%|RS:+10.3%|RSI_WEAK:50.0|BB_WIDE:0.132,4.87,18.35
2026-03-03,1305,TSE,塑膠工業,SURGE_BETA,53,2.6,6.15,1.23,0.75,45.7,12.949999809265137,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.60x|CLOSE_HEALTHY:0.75|IND_HOT:88|POCKET_PIVOT|GAP_PARTIAL:1.2%|RS:+8.3%|RSI_WEAK:45.7|BB_WIDE:0.148,-0.77,8.49
2026-03-03,1310,TSE,塑膠工業,SURGE_ALPHA,70,4.15,9.91,0.66,1.0,51.0,9.979999542236328,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.15x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+12.1%|BREAKOUT_20D:9.98>9.58|RSI_WEAK:51.0|BB_SQUEEZE_BREAK:BB:0.050→0.110,11.22,14.23
2026-03-03,1308,TSE,塑膠工業,SURGE_BETA,53,2.19,5.84,0.73,0.74,45.8,14.5,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.19x|CLOSE_HEALTHY:0.74|IND_HOT:83|POCKET_PIVOT|GAP_PARTIAL:0.7%|RS:+8.0%|RSI_WEAK:45.8|BB_WIDE:0.121,0.34,1.72
2026-03-03,1313,TSE,塑膠工業,SURGE_ALPHA,57,7.97,9.61,-0.44,1.0,51.3,12.550000190734863,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.97x|CLOSE_STRONG:1.00|IND_HOT:96|POCKET_PIVOT|RS:+11.8%|BREAKOUT_20D:12.55>11.80|RSI_WEAK:51.3|BB_WIDE:0.211,-0.8,0.0
2026-03-03,1711,TSE,化學工業,SURGE_ALPHA,56,4.4,7.17,0.55,0.74,71.3,29.149999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.40x|CLOSE_HEALTHY:0.74|IND_HOT:100|POCKET_PIVOT|GAP_PARTIAL:0.6%|RS:+9.4%|RSI_HOT:71.3|BB_SQUEEZE_BREAK:BB:0.169→0.422,-12.01,33.96
2026-03-03,2399,TSE,電腦及週邊設備業,SURGE_BETA,46,6.83,8.41,0.43,0.85,41.4,25.149999618530273,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:6.83x|CLOSE_STRONG:0.85|IND_HOT:97|POCKET_PIVOT|RS:+10.6%|RSI_WEAK:41.4|BB_WIDE:0.277,-11.93,11.33
2026-03-03,2467,TSE,電子零組件業,SURGE_ALPHA,75,2.29,9.92,3.68,1.0,81.8,388.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.29x|CLOSE_STRONG:1.00|IND_HOT:99|POCKET_PIVOT|GAP_FULL:3.7%|RS:+12.1%|BREAKOUT_20D:388.00>353.00|RSI_HOT:81.8|BB_SQUEEZE_EXPAND:BB:0.187→0.560,-8.51,-2.96
2026-03-03,2466,TSE,光電業,SURGE_GAMMA,31,1.55,2.78,0.4,0.65,35.6,51.70000076293945,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.55x|CLOSE_HEALTHY:0.65|IND_HOT:94|RS:+5.0%|RSI_WEAK:35.6|BB_WIDE:0.258,-10.83,-8.8
2026-03-03,2615,TSE,航運業,SURGE_ALPHA,66,11.45,8.89,0.63,0.92,75.9,87.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:11.45x|CLOSE_STRONG:0.92|IND_HOT:92|POCKET_PIVOT|GAP_PARTIAL:0.6%|RS:+11.1%|BREAKOUT_20D:87.00>83.90|RSI_HOT:75.9|BB_SQUEEZE_EXPAND:BB:0.054→0.157,-8.97,-8.85
2026-03-03,3665,TSE,其他電子業,SURGE_ALPHA,76,2.73,9.3,8.97,0.83,58.6,1645.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_IDEAL:2.73x|CLOSE_STRONG:0.83|IND_HOT:98|POCKET_PIVOT|GAP_FULL:9.0%|RS:+11.5%|BREAKOUT_20D:1645.00>1540.00|RSI_HEALTHY:58.6|BB_WIDE:0.262,-4.86,5.78
2026-03-03,6134,TPEx,電子零組件業,SURGE_ALPHA,58,2.22,5.06,0.61,0.66,56.1,34.25,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.22x|CLOSE_HEALTHY:0.66|IND_HOT:98|POCKET_PIVOT|GAP_PARTIAL:0.6%|RS:+7.3%|RSI_HEALTHY:56.1|BB_WIDE:0.198,-13.58,-10.22
2026-03-03,6220,TPEx,電子零組件業,SURGE_ALPHA,66,4.53,9.08,8.4,0.9,91.1,40.25,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.53x|CLOSE_STRONG:0.90|IND_HOT:98|POCKET_PIVOT|GAP_FULL:8.4%|RS:+11.3%|BREAKOUT_20D:40.25>36.90|RSI_HOT:91.1|BB_WIDE:0.431,12.55,-15.65
2026-03-03,6207,TPEx,電子零組件業,SURGE_BETA,47,4.24,3.7,0.53,0.67,51.8,58.900001525878906,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:4.24x|CLOSE_HEALTHY:0.67|IND_HOT:94|POCKET_PIVOT|GAP_PARTIAL:0.5%|RS:+5.9%|RSI_WEAK:51.8|BB_WIDE:0.205,-12.56,-11.38
2026-03-03,8086,TPEx,半導體業,SURGE_ALPHA,71,6.79,8.73,4.76,0.84,57.3,137.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:6.79x|CLOSE_STRONG:0.84|IND_HOT:98|POCKET_PIVOT|GAP_FULL:4.8%|RS:+10.9%|BREAKOUT_20D:137.00>132.00|RSI_HEALTHY:57.3|BB_WIDE:0.251,-5.84,-5.47
2026-03-04,1313,TSE,塑膠工業,SURGE_ALPHA,59,7.97,1.99,2.39,0.63,64.9,12.800000190734863,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:7.97x|CLOSE_HEALTHY:0.63|IND_HOT:100|POCKET_PIVOT|RS:+6.3%|BREAKOUT_20D:12.80>12.55|RSI_HEALTHY:64.9|BB_WIDE:0.253,-3.91,0.39
2026-03-04,1582,TSE,電子零組件業,SURGE_BETA,54,9.97,6.27,-1.44,0.71,80.7,81.4000015258789,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:9.97x|CLOSE_HEALTHY:0.71|IND_HOT:100|POCKET_PIVOT|RS:+10.6%|BREAKOUT_20D:81.40>79.00|RSI_HOT:80.7|BB_WIDE:0.214,7.49,15.48
2026-03-04,2211,TSE,鋼鐵工業,SURGE_GAMMA,31,1.75,-0.99,-0.99,0.62,45.5,100.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.75x|CLOSE_HEALTHY:0.62|IND_HOT:85|RS:+3.4%|RSI_WEAK:45.5|BB_WIDE:0.047,-0.5,1.49
2026-03-04,2458,TSE,半導體業,SURGE_ALPHA,68,4.31,3.25,0.0,0.6,67.6,122.83766174316406,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:4.31x|CLOSE_HEALTHY:0.60|IND_HOT:99|POCKET_PIVOT|RS:+7.6%|BREAKOUT_20D:122.84>121.39|RSI_HEALTHY:67.6|BB_SQUEEZE_BREAK:BB:0.038→0.082,11.02,11.02
2026-03-04,3036,TSE,電子通路業,SURGE_ALPHA,74,3.19,9.83,6.74,1.0,70.8,195.5,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.19x|CLOSE_STRONG:1.00|IND_HOT:100|POCKET_PIVOT|GAP_FULL:6.7%|RS:+14.2%|BREAKOUT_20D:195.50>190.00|RSI_HOT:70.8|BB_SQUEEZE_BREAK:BB:0.124→0.321,18.41,30.95
2026-03-04,3706,TSE,電腦及週邊設備業,SURGE_GAMMA,35,2.73,2.36,0.39,0.71,43.4,78.0999984741211,SURGE_GATE_PASS|SURGE_DAY1|VOL_IDEAL:2.73x|CLOSE_HEALTHY:0.71|IND_HOT:97|RS:+6.7%|RSI_WEAK:43.4|BB_WIDE:0.094,6.15,8.19
2026-03-04,4147,TPEx,生技醫療業,SURGE_GAMMA,37,1.98,2.77,1.19,0.53,21.7,52.0,SURGE_GATE_PASS|SURGE_DAY1|VOL_MILD:1.98x|CLOSE_SOFT:0.53|IND_HOT:97|GAP_FULL:1.2%|RS:+7.1%|RSI_WEAK:21.7|BB_WIDE:0.206,-1.54,-0.38
2026-03-04,4533,TPEx,電機機械,SURGE_BETA,52,3.63,7.24,3.12,0.6,45.1,37.75,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.63x|CLOSE_HEALTHY:0.60|IND_HOT:100|POCKET_PIVOT|GAP_FULL:3.1%|RS:+11.6%|RSI_WEAK:45.1|BB_WIDE:0.309,-14.3,-12.58
2026-03-05,2426,TSE,光電業,SURGE_ALPHA,70,3.78,9.79,2.12,1.0,45.2,20.75,SURGE_GATE_PASS|SURGE_DAY1|VOL_EXTREME:3.78x|CLOSE_STRONG:1.00|IND_HOT:98|POCKET_PIVOT|GAP_FULL:2.1%|RS:+7.2%|BREAKOUT_20D:20.75>20.60|RSI_WEAK:45.2|BB_SQUEEZE_EXPAND:BB:0.088→0.120,48.92,67.23
2026-03-05,2458,TSE,半導體業,SURGE_ALPHA,74,3.98,7.87,2.76,0.88,77.5,132.50991821289062,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.98x|CLOSE_STRONG:0.88|IND_HOT:89|POCKET_PIVOT|GAP_FULL:2.8%|RS:+5.3%|BREAKOUT_20D:132.51>125.74|RSI_HOT:77.5|BB_SQUEEZE_BREAK:BB:0.038→0.151,4.38,-0.36
2026-03-05,3036,TSE,電子通路業,SURGE_ALPHA,74,3.92,7.93,3.07,0.81,82.1,211.0,SURGE_GATE_PASS|SURGE_DAY2|VOL_EXTREME:3.92x|CLOSE_STRONG:0.81|IND_HOT:100|POCKET_PIVOT|GAP_FULL:3.1%|RS:+5.4%|BREAKOUT_20D:211.00>195.50|RSI_HOT:82.1|BB_SQUEEZE_BREAK:BB:0.124→0.368,9.72,18.48
